Crossing ID,City,State,Street,County,Railroad,Date/Time,Duration,Reason,Immediate Impacts,Additional Comments,hour,day_of_week,month,is_weekend,Duration_Clean,target_class,target_minutes,crossing_frequency,railroad_frequency
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-29 11:08:00,31-60 minutes,A stationary train,,,11,4,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-29 11:08:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",11,4,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-29 11:08:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",11,4,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-29 03:11:00,16-30 minutes,A stationary train,,,3,4,5,0,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-29 03:11:00,16-30 minutes,A stationary train,,,3,4,5,0,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-29 03:11:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through",3,4,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-27 21:10:00,16-30 minutes,A stationary train,,,21,2,5,0,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-27 21:10:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",21,2,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-27 00:45:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",0,2,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-27 00:45:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",0,2,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-26 16:07:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",16,1,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-26 16:07:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",16,1,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-22 23:00:00,1-2 hours,A stationary train,,,23,4,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-22 22:10:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",22,4,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-20 22:23:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",22,2,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-20 22:23:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",22,2,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-19 04:12:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",4,1,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-17 22:03:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",22,6,5,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-15 13:06:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",13,4,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-14 07:30:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",7,3,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-14 00:51:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",0,3,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-12 18:10:00,16-30 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",,18,1,5,0,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-12 17:36:00,31-60 minutes,A stationary train,,,17,1,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-12 04:05:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",4,1,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-08 23:04:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",23,4,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-07 09:40:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",9,3,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-06 21:40:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",21,2,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-06 08:53:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",8,2,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-05 07:00:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",7,1,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-05 04:08:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",4,1,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-04 03:32:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",3,0,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-04 00:12:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",0,0,5,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-03 21:56:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",21,6,5,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-03 10:30:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",10,6,5,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-02 14:11:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",14,5,5,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-02 14:11:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",14,5,5,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-01 00:15:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",0,4,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-05-01 00:15:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",0,4,5,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-29 23:07:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",23,2,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-29 04:25:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",4,2,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-28 20:53:00,16-30 minutes,A stationary train,First responders were observed being unable to cross the tracks,,20,1,4,0,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-28 12:02:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",12,1,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-27 06:10:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",6,0,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-27 06:08:00,31-60 minutes,A stationary train,,,6,0,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-25 14:31:00,1-2 hours,A stationary train,,,14,5,4,1,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-25 07:10:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",7,5,4,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-25 02:35:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",2,5,4,1,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-24 22:40:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",22,4,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-24 22:40:00,31-60 minutes,A stationary train,,,22,4,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-24 21:31:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",21,4,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-24 21:31:00,31-60 minutes,A stationary train,,,21,4,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-23 09:20:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",9,3,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-22 05:27:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",5,2,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-20 01:02:00,1-2 hours,A stationary train,,,1,0,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-17 03:17:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",3,4,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-17 03:17:00,31-60 minutes,A stationary train,,,3,4,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-14 12:23:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",12,1,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-14 05:00:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",5,1,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-13 13:01:00,1-2 hours,A stationary train,"Pedestrians were observed climbing on, over, or through the train cars",Fewer customers visiting businesses,13,0,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-10 12:00:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",12,4,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-08 17:24:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",17,2,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-07 22:55:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",22,1,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-06 04:40:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",4,0,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-06 03:48:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",3,0,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-03 10:28:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",10,4,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-03 10:15:00,31-60 minutes,A stationary train,,,10,4,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-03 10:15:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",10,4,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-01 20:42:00,1-2 hours,A stationary train,,,20,2,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-01 09:32:00,31-60 minutes,A stationary train,,,9,2,4,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-01 08:42:00,1-2 hours,A stationary train,,,8,2,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-01 08:42:00,1-2 hours,A stationary train,,,8,2,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-01 01:44:00,1-2 hours,A stationary train,,,1,2,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-04-01 01:44:00,1-2 hours,A stationary train,,,1,2,4,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-31 23:57:00,31-60 minutes,A stationary train,,,23,1,3,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-31 23:57:00,31-60 minutes,A stationary train,,,23,1,3,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 13:17:00,1-2 hours,A stationary train,,,13,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 11:20:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",11,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 11:14:00,1-2 hours,A stationary train,,,11,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 11:14:00,1-2 hours,A stationary train,,,11,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 04:37:00,16-30 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",4,0,3,0,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 04:37:00,31-60 minutes,A stationary train,,,4,0,3,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 04:37:00,31-60 minutes,A stationary train,,,4,0,3,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 02:44:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",2,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-30 02:44:00,1-2 hours,A stationary train,,,2,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-26 11:20:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",11,3,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-26 11:20:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",11,3,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-26 11:20:00,1-2 hours,A stationary train,,,11,3,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-24 07:33:00,1-2 hours,A stationary train,,Blocked 4:55-6:33 am,7,1,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-24 06:00:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",6,1,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-23 12:30:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",12,0,3,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-23 09:54:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",9,0,3,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-22 23:28:00,16-30 minutes,A stationary train,,Blocked: 10:10-10:28 pm,23,6,3,1,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-22 23:10:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",23,6,3,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-22 15:06:00,16-30 minutes,A stationary train,,Blocked: 1:41-2:06 pm,15,6,3,1,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-22 12:05:00,1-2 hours,A stationary train,,Blocked: 10:03-11:05 am,12,6,3,1,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-22 11:03:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",11,6,3,1,1-2 hours,1-2 hours,90.0,271,5265
